# ts,sessionnum,Breath Rate,Heart Rate,ST Change,Cadence,Body Power,Body Shock,Altitude,UGE,HRV,PEP,LVET,QOS,Device QTc,Device BR,Device HR,Device ST,Device Cadence,Device Shock,FF QOS,Device Afib,Device Calories,Device Stress,Device Power,ACCY values
14472000,720,6,46,-7,0,0,0,17339,0,99,41,0,95,419,14,48,0,0,0,87,6,0,0,93184,-51
14492000,721,11,48,-7,0,0,0,20582,0,95,42,0,95,428,12,47,0,0,0,92,6,0,1,74752,-50
14512000,722,10,47,-7,0,0,0,18497,0,57,39,0,95,430,12,48,0,0,0,91,6,0,9,83968,-50
14532000,723,11,46,-5,0,0,0,20653,0,71,40,0,95,423,12,47,0,0,0,91,3,0,4,82944,-50
14553000,724,4,47,-9,0,0,0,15336,0,71,38,0,95,425,12,47,0,0,0,86,3,0,4,71680,-49
14573000,725,7,49,-5,0,0,0,20727,0,87,40,0,95,427,11,49,0,0,0,91,6,0,0,82944,-50
14593000,726,4,46,-7,0,0,0,17454,0,91,38,0,95,434,11,47,0,0,0,85,1,0,3,76800,-51
14613000,727,10,49,-7,0,0,0,20742,0,81,41,0,95,444,11,49,0,0,0,92,1,0,1,84992,-49
14633000,728,4,47,-5,0,0,0,18642,0,61,37,0,95,432,14,48,0,0,0,87,3,0,3,71680,-49
14653000,729,8,48,-8,0,0,0,20619,0,61,42,0,95,449,13,47,0,0,0,81,6,0,6,78848,-50
14673000,730,3,47,-9,0,0,0,15402,0,86,41,0,95,432,12,46,0,0,0,88,6,0,1,79872,-49
14693000,731,9,48,-8,0,0,0,20650,0,92,38,0,95,425,12,48,0,0,0,91,6,0,2,64512,-50
14713000,732,13,48,3,0,0,0,17309,0,72,40,0,95,441,12,48,0,0,0,90,3,0,6,76800,-50
14733000,733,4,47,-8,0,0,0,20320,0,61,40,0,95,448,11,48,0,0,0,87,3,0,7,83968,-50
14754000,734,3,50,35,0,0,0,15249,0,98,41,0,95,445,12,49,0,0,0,87,6,0,0,81920,13
14774000,735,9,73,23,0,0,0,14984,0,34,45,0,95,511,12,74,0,0,0,87,1,0,22,107520,281
14794000,736,3,48,9,0,0,0,15580,0,48,42,0,95,422,11,59,10,0,0,87,1,0,22,90112,266
14814000,737,3,56,-2,0,0,0,20243,0,87,41,0,95,474,12,47,0,0,0,87,6,0,2,98304,263
14834000,738,4,49,-10,0,0,0,16975,0,91,40,0,95,439,11,56,0,0,0,82,1,0,1,97280,263
14854000,739,4,46,-2,0,0,0,20327,0,90,41,0,95,414,11,47,10,0,0,83,1,0,0,99328,259
14874000,740,3,49,20,0,0,0,17761,0,91,43,0,95,420,13,49,30,0,0,89,6,0,0,61440,245
14894000,741,4,57,5,0,0,0,19806,0,83,44,0,95,461,13,56,20,0,0,85,6,0,4,122880,249
14914000,742,7,48,8,0,0,0,15775,0,71,43,0,95,427,12,48,10,0,0,91,6,0,6,125952,246
14934000,743,11,47,10,0,0,0,20526,0,66,42,0,95,420,11,48,20,0,0,88,3,0,5,114688,245
14955000,744,0,0,0,0,0,0,16871,0,66,0,0,95,434,14,50,10,0,0,85,6,0,5,111616,244
14975000,745,4,53,4,0,0,0,20439,0,94,42,0,95,438,14,50,20,0,0,92,6,0,1,118784,248
14995000,746,7,48,6,0,0,0,19316,0,85,42,0,95,425,13,49,30,0,0,91,1,0,5,105472,246
15015000,747,10,48,8,0,0,0,20518,0,44,41,0,95,428,12,49,30,0,0,91,3,0,13,109568,246
15035000,748,4,47,9,0,0,0,15811,0,40,41,0,95,420,11,49,20,0,0,92,3,0,5,111616,246
15055000,749,3,48,7,0,0,0,20504,0,88,43,0,95,414,11,47,30,0,0,91,6,0,2,108544,245
15075000,750,4,48,4,0,0,0,16838,0,86,42,0,95,443,13,49,20,0,0,88,3,0,7,106496,244
15095000,751,7,48,17,0,0,0,20455,0,95,41,0,95,414,12,48,10,0,0,85,3,0,1,105472,244
15115000,752,4,48,4,0,0,0,19434,0,119,41,0,95,420,14,48,20,0,0,89,6,0,0,92160,244
15135000,753,3,54,12,0,0,0,17559,0,83,42,0,95,442,14,49,30,0,0,90,6,0,3,108544,243
15156000,754,4,56,-3,0,0,0,15810,0,62,41,0,95,481,15,63,0,0,0,86,6,0,8,97280,202
15176000,755,8,46,14,0,0,0,20117,0,69,42,0,95,414,13,46,10,0,0,88,6,0,6,81920,201
15196000,756,4,46,-8,0,0,0,16695,0,79,43,0,95,420,13,53,0,0,0,80,3,0,0,73728,199
15216000,757,8,46,-3,0,0,0,20522,0,111,40,0,95,411,15,44,10,0,0,91,3,0,0,82944,200
15236000,758,7,46,-4,0,0,0,19411,0,118,41,0,95,416,15,47,0,0,0,83,6,0,0,72704,199
15256000,759,4,48,-5,0,0,0,20468,0,98,41,0,95,416,13,47,10,0,0,91,6,0,0,72704,199
15276000,760,4,47,-8,0,0,0,15995,0,72,43,0,95,418,12,48,0,0,0,87,6,0,5,64512,200
15296000,761,7,47,-2,0,0,0,20541,0,68,42,0,95,432,14,46,0,0,0,85,6,0,6,61440,199
15316000,762,4,47,-6,0,0,0,16711,0,65,42,0,95,418,13,47,0,0,0,88,3,0,5,61440,199
15336000,763,10,47,2,0,0,0,20309,0,65,42,0,95,420,12,48,0,0,0,82,3,0,5,73728,199
15357000,764,4,49,-9,0,0,0,19612,0,102,40,0,95,420,12,48,0,0,0,90,6,0,0,54272,199
15377000,765,10,46,-3,0,0,0,20421,0,130,42,0,95,419,12,50,0,0,0,83,6,0,0,69632,198
15397000,766,10,46,-7,0,0,0,16094,0,134,41,0,95,417,9,47,10,0,0,86,6,0,0,66560,199
15417000,767,14,47,-8,0,0,0,20567,0,119,42,0,95,419,10,47,10,0,0,91,6,0,0,64512,198
15437000,768,7,47,-1,0,0,0,16610,0,92,42,0,95,424,12,48,10,0,0,85,3,0,2,71680,197
15457000,769,6,49,-7,0,0,0,19831,0,111,43,0,95,450,14,48,0,0,0,82,3,0,0,77824,201
15477000,770,12,47,-7,0,0,0,19643,0,111,43,0,95,417,13,50,0,0,0,83,6,0,0,115712,210
15497000,771,12,46,-6,0,0,0,20502,0,137,41,0,95,415,13,46,10,0,0,86,6,0,0,112640,209
15517000,772,3,48,0,0,0,0,16111,0,111,43,0,95,455,11,48,10,0,0,91,6,0,0,139264,211
15537000,773,11,48,-5,0,0,0,20041,0,55,42,0,95,450,14,51,0,0,0,86,6,0,9,107520,208
15558000,774,10,45,-6,0,0,0,16411,0,67,42,0,95,421,13,49,10,0,0,82,6,0,3,122880,210
15578000,775,10,46,-3,0,0,0,20377,0,67,41,0,95,435,13,45,0,0,0,83,6,0,3,136192,209
15598000,776,4,52,14,0,0,0,20290,0,93,41,0,95,458,13,47,0,0,0,83,6,0,0,123904,211
15618000,777,10,46,-8,0,0,0,20505,0,116,42,0,95,414,12,46,10,0,0,87,6,0,0,124928,209
15638000,778,4,47,-3,0,0,0,16274,0,99,43,0,95,423,12,47,10,0,0,91,6,0,3,123904,210
15658000,779,4,47,12,0,0,0,20450,0,62,42,0,95,428,12,47,0,0,0,83,3,0,0,120832,210
15678000,780,4,49,-3,0,0,0,16321,0,100,41,0,95,439,12,47,0,0,0,83,4,0,0,143360,210
15698000,781,0,48,-9,0,0,0,20377,0,100,42,0,95,421,12,54,0,0,0,87,4,0,0,126976,210
15718000,782,3,48,-9,0,0,0,20433,0,128,42,0,95,426,11,48,0,0,0,89,1,0,0,128000,210
15738000,783,3,64,11,0,0,0,18378,0,46,45,0,95,496,12,49,10,0,0,86,1,0,13,113664,206
15759000,784,8,57,4,0,0,0,16060,0,43,44,0,95,484,13,67,10,0,0,86,1,0,10,88064,202
15779000,785,0,0,0,0,0,0,20507,0,101,0,0,95,399,13,45,20,0,0,88,6,0,10,73728,199
15799000,786,4,47,2,0,0,0,15727,0,101,44,0,95,433,12,44,10,0,0,86,3,0,0,81920,200
15819000,787,4,47,12,0,0,0,20564,0,129,42,0,95,411,13,52,20,0,0,92,3,0,0,100352,205
15839000,788,10,45,23,0,0,0,20168,0,133,44,0,95,402,14,47,20,0,0,88,6,0,0,111616,201
15859000,789,11,46,4,0,0,0,20566,0,117,40,0,95,407,14,45,10,0,0,88,6,0,0,121856,202
15879000,790,10,48,1,0,0,0,16373,0,81,43,0,95,438,10,49,30,0,0,85,6,0,0,128000,202
15899000,791,14,47,8,0,0,0,20475,0,91,45,0,95,412,10,48,20,0,0,85,6,0,0,133120,200
15919000,792,12,49,6,0,0,0,16227,0,86,42,0,95,433,10,49,20,0,0,89,3,0,1,129024,200
15939000,793,7,47,-4,0,0,0,20518,0,85,41,0,95,426,11,48,20,0,0,90,3,0,5,138240,201
15960000,794,3,48,16,0,0,0,19932,0,85,43,0,95,421,13,47,10,0,0,90,6,0,1,121856,201
15980000,795,3,50,-1,0,0,0,20484,0,120,41,0,95,430,12,49,10,0,0,89,6,0,0,129024,201
16000000,796,4,47,3,0,0,0,16546,0,103,41,0,95,412,11,48,10,0,0,89,6,0,1,116736,200
16020000,797,8,48,12,0,0,0,20578,0,49,42,0,95,429,12,47,20,0,0,90,3,0,13,114688,199
16040000,798,12,48,7,0,0,0,16118,0,87,41,0,95,420,11,48,20,0,0,86,6,0,2,137216,199
16060000,799,4,51,3,0,0,0,20430,0,118,43,0,95,439,12,50,20,0,0,88,6,0,0,130048,202
16080000,800,7,47,-4,0,0,0,19850,0,93,41,0,95,411,11,48,10,0,0,91,6,0,0,108544,199
16100000,801,11,48,1,0,0,0,20624,0,64,43,0,95,423,12,48,20,0,0,86,3,0,7,107520,201
16120000,802,8,47,14,0,0,0,16607,0,65,42,0,95,423,13,47,20,0,0,89,3,0,11,125952,200
16140000,803,4,46,4,0,0,0,20562,0,72,40,0,95,421,14,47,10,0,0,85,6,0,5,113664,200
16161000,804,7,48,0,0,0,0,16058,0,128,45,0,95,425,13,49,10,0,0,90,6,0,0,119808,200
16181000,805,7,47,6,0,0,0,20598,0,118,42,0,95,420,13,48,10,0,0,91,6,0,0,115712,200
16201000,806,14,46,9,0,0,0,19614,0,120,41,0,95,410,13,47,10,0,0,87,3,0,0,106496,198
16221000,807,7,48,2,0,0,0,20481,0,140,40,0,95,428,13,48,20,0,0,88,6,0,0,116736,200
16241000,808,3,47,4,0,0,0,16669,0,99,43,0,95,417,12,47,10,0,0,88,6,0,0,110592,201
16261000,809,11,47,1,0,0,0,20542,0,68,43,0,95,409,11,47,20,0,0,88,6,0,0,112640,199
16281000,810,14,48,4,0,0,0,15999,0,58,40,0,95,419,11,47,20,0,0,91,3,0,4,109568,199
16301000,811,13,47,8,0,0,0,20565,0,58,42,0,95,419,14,47,20,0,0,88,3,0,8,109568,200
16321000,812,0,47,5,0,0,0,19580,0,74,42,0,95,418,12,46,10,0,0,88,6,0,6,106496,199
16341000,813,9,46,5,0,0,0,20403,0,72,41,0,95,421,13,48,20,0,0,85,6,0,5,120832,199
16362000,814,11,48,2,0,0,0,16762,0,88,41,0,95,421,11,48,10,0,0,90,6,0,0,104448,200
16382000,815,4,46,5,0,0,0,20529,0,95,42,0,95,413,11,48,20,0,0,88,6,0,1,117760,199
16402000,816,6,49,-1,0,0,0,15909,0,96,42,0,95,422,11,48,10,0,0,91,6,0,3,110592,200
16422000,817,4,48,1,0,0,0,20504,0,82,42,0,95,413,8,49,10,0,0,91,6,0,3,105472,200
16442000,818,3,52,9,0,0,0,19233,0,58,41,0,95,446,9,49,20,0,0,86,3,0,8,102400,203
16462000,819,3,48,3,0,0,0,20470,0,72,41,0,95,413,9,51,20,0,0,84,6,0,1,115712,200
16482000,820,7,47,-4,0,0,0,16893,0,90,42,0,95,421,11,48,10,0,0,91,6,0,0,104448,202
16502000,821,12,47,1,0,0,0,20602,0,96,41,0,95,420,11,48,10,0,0,91,3,0,4,105472,201
16522000,822,17,48,6,0,0,0,15787,0,106,40,0,95,420,12,47,0,0,0,82,6,0,0,126976,199
16542000,823,10,47,-1,0,0,0,20465,0,138,42,0,95,419,12,48,10,0,0,89,6,0,0,103424,202
16563000,824,7,50,2,0,0,0,19276,0,111,41,0,95,435,12,49,20,0,0,83,6,0,0,101376,202
16583000,825,11,53,5,0,0,0,20446,0,96,42,0,95,436,14,53,10,0,0,84,6,0,0,117760,202
16603000,826,4,51,-3,0,0,0,17024,0,135,39,0,95,420,13,52,10,0,0,84,6,0,0,103424,202
16623000,827,13,50,-4,0,0,0,20584,0,101,43,0,95,417,12,50,10,0,0,91,1,0,1,121856,202
16643000,828,4,50,-3,0,0,0,15802,0,29,42,0,95,443,12,50,0,0,0,92,3,0,20,104448,202
16663000,829,4,53,3,0,0,0,18302,0,31,43,0,95,459,12,53,20,0,0,86,3,0,19,109568,203
16683000,830,4,52,-4,0,0,0,19044,0,35,42,0,95,439,12,57,10,0,0,86,6,0,18,103424,204
16703000,831,3,52,-6,0,0,0,20560,0,62,42,0,95,438,12,52,0,0,0,92,1,0,7,96256,206
16723000,832,4,50,-7,0,0,0,17081,0,72,40,0,95,422,12,53,20,0,0,90,1,0,5,105472,206
16743000,833,3,51,0,0,0,0,20580,0,72,40,0,95,426,11,51,0,0,0,87,1,0,5,114688,205
16764000,834,8,50,-6,0,0,0,15726,0,77,42,0,95,422,12,50,0,0,0,89,6,0,1,112640,204
16784000,835,7,51,-3,0,0,0,20609,0,77,41,0,95,427,11,51,10,0,0,91,6,0,10,121856,205
16804000,836,0,50,2,0,0,0,18772,0,77,42,0,95,495,14,51,10,0,0,80,1,0,10,94208,204
16824000,837,3,51,-3,0,0,0,20379,0,77,41,0,95,446,13,62,0,0,0,83,6,0,10,109568,206
16844000,838,3,53,-11,0,0,0,17242,0,89,39,0,95,435,12,53,0,0,0,86,6,0,2,106496,206
16864000,839,10,52,-5,0,0,0,20397,0,22,40,0,95,418,13,52,0,0,0,91,1,0,23,113664,205
16884000,840,4,54,-11,0,0,0,15575,0,92,42,0,95,443,12,53,0,0,0,88,1,0,1,104448,204
16904000,841,3,62,-5,0,0,0,17273,0,106,45,0,95,464,14,54,10,0,0,85,1,0,0,114688,204
16924000,842,9,73,-35,0,0,0,14222,0,56,41,0,95,511,14,72,-30,19,124,84,1,0,11,124928,-155
16944000,843,3,53,-37,0,0,0,20503,0,22,39,0,95,442,12,56,-20,0,0,91,1,0,31,121856,-142
16965000,844,7,52,-38,0,0,0,16997,0,40,39,0,95,432,13,52,-20,0,0,86,1,0,16,121856,-141
16985000,845,6,55,-41,0,0,0,20724,0,30,37,0,95,449,14,55,-30,0,0,92,1,0,21,126976,-143
17005000,846,4,53,-45,0,0,0,15852,0,29,38,0,95,435,13,53,-30,0,0,91,1,0,21,119808,-144
17025000,847,3,54,-47,0,0,0,20813,0,54,41,0,95,434,14,52,-40,0,0,85,1,0,3,120832,-143
17045000,848,3,54,-48,0,0,0,19061,0,108,38,0,95,427,17,55,-30,0,0,84,1,0,0,120832,-144
17065000,849,11,51,-44,0,0,0,20869,0,98,39,0,95,421,14,53,-30,0,0,89,1,0,4,121856,-143
17085000,850,14,52,-46,0,0,0,17282,0,34,36,0,95,417,14,51,-40,0,0,88,1,0,17,122880,-143
17105000,851,7,51,-42,0,0,0,20913,0,57,37,0,95,429,13,52,-30,0,0,84,1,0,8,115712,-143
17125000,852,4,49,-35,0,0,0,15814,0,104,39,0,95,418,14,52,-40,0,0,86,1,0,8,121856,-144
17145000,853,3,51,-46,0,0,0,20800,0,139,35,0,95,423,16,51,-30,0,0,85,1,0,0,126976,-144
17166000,854,3,51,-40,0,0,0,19110,0,111,37,0,95,427,16,51,-30,0,0,88,1,0,2,120832,-144
17186000,855,7,50,-43,0,0,0,20776,0,42,34,0,95,450,13,52,-30,0,0,88,1,0,13,116736,-144
17206000,856,3,50,-39,0,0,0,17418,0,38,37,0,95,432,13,50,-30,0,0,81,1,0,16,142336,-144
17226000,857,7,51,-41,0,0,0,20800,0,88,37,0,95,445,14,52,-30,0,0,90,1,0,2,132096,-144
17246000,858,12,50,-42,0,0,0,15631,0,100,39,0,95,430,13,51,-30,0,0,91,1,0,0,125952,-145
17266000,859,3,48,-38,0,0,0,20955,0,67,40,0,95,416,9,49,-40,0,0,92,1,0,3,125952,-144
17286000,860,4,48,-16,0,0,0,19026,0,111,36,0,95,402,11,50,-30,0,0,90,1,0,3,113664,-145
17306000,861,0,49,-42,0,0,0,21005,0,111,37,0,95,440,11,47,-40,0,0,86,1,0,0,113664,-144
17326000,862,8,49,-39,0,0,0,17494,0,116,36,0,95,412,13,50,-20,0,0,80,1,0,0,124928,-144
17346000,863,4,53,-50,0,0,0,20916,0,132,40,0,95,447,15,53,-30,0,0,92,1,0,0,129024,-144
17367000,864,4,52,-51,0,0,0,15247,0,155,36,0,95,433,15,56,-40,0,0,85,1,0,0,119808,-155
17387000,865,9,50,-45,0,0,0,21015,0,45,37,0,95,432,15,52,-40,0,0,92,1,0,0,113664,-154
17407000,866,10,52,-50,0,0,0,18856,0,32,36,0,95,447,13,51,-40,0,0,88,1,0,18,119808,-155
17427000,867,4,52,-46,0,0,0,20908,0,34,37,0,95,441,12,53,-40,0,0,92,1,0,17,123904,-154
17447000,868,10,51,-42,0,0,0,17621,0,37,39,0,95,435,11,51,-30,0,0,91,1,0,16,123904,-154
17467000,869,10,51,-46,0,0,0,20995,0,65,38,0,95,436,12,52,-30,0,0,91,1,0,16,120832,-154
17487000,870,4,51,-43,0,0,0,15550,0,65,37,0,95,420,16,51,-30,0,0,83,1,0,6,130048,-156
17507000,871,3,52,-53,0,0,0,21015,0,35,38,0,95,438,13,51,-40,0,0,92,1,0,17,113664,-154
17527000,872,3,51,-47,0,0,0,18811,0,36,36,0,95,427,12,51,-40,0,0,92,1,0,16,112640,-155
17547000,873,4,49,-37,0,0,0,21018,0,84,37,0,95,426,13,51,-30,0,0,91,1,0,3,102400,-154
17568000,874,0,0,0,0,0,0,17738,0,128,0,0,95,408,15,52,-30,0,0,91,1,0,0,115712,-155
17588000,875,18,50,-43,0,0,0,20878,0,152,37,0,95,446,15,51,-30,0,0,91,1,0,0,117760,-157
17608000,876,7,57,-54,0,0,0,15486,0,140,36,0,95,452,16,57,-50,0,0,92,1,0,0,124928,-158
17628000,877,17,56,-51,0,0,0,20985,0,108,37,0,95,444,15,57,-40,0,0,92,1,0,0,108544,-158
17648000,878,10,54,-58,0,0,0,18671,0,117,37,0,95,432,16,56,-50,0,0,91,1,0,0,120832,-158
17668000,879,6,53,-53,0,0,0,20983,0,97,37,0,95,439,13,53,-50,0,0,92,1,0,2,115712,-158
17688000,880,7,50,-47,0,0,0,17788,0,35,40,0,95,416,14,50,-40,0,0,92,1,0,18,116736,-157
17708000,881,3,50,-50,0,0,0,20947,0,34,41,0,95,436,16,50,-40,0,0,92,1,0,6,116736,-158
17728000,882,3,48,-45,0,0,0,15430,0,117,37,0,95,409,13,53,-40,0,0,81,1,0,0,117760,-159
17748000,883,11,50,-49,0,0,0,20921,0,118,40,0,95,416,13,50,-40,0,0,92,1,0,0,116736,-158
17769000,884,3,50,-45,0,0,0,18522,0,71,39,0,95,429,12,51,-40,0,0,92,1,0,5,113664,-159
17789000,885,7,48,-42,0,0,0,21018,0,71,36,0,95,417,12,49,-30,0,0,91,1,0,8,122880,-158
17809000,886,3,51,-42,0,0,0,17988,0,45,36,0,95,422,15,50,-30,0,0,83,1,0,12,122880,-158
17829000,887,4,48,-42,0,0,0,20959,0,59,37,0,95,430,15,50,-30,0,0,90,1,0,7,124928,-158
17849000,888,7,50,-51,0,0,0,15306,0,105,38,0,95,439,15,51,-40,0,0,92,1,0,0,128000,-159
17869000,889,3,51,-51,0,0,0,20880,0,99,40,0,95,427,14,50,-40,0,0,92,1,0,1,116736,-158
17889000,890,4,52,-50,0,0,0,18471,0,99,40,0,95,453,14,50,-40,0,0,91,1,0,1,114688,-159
17909000,891,11,52,-49,0,0,0,20965,0,98,36,0,95,428,14,53,-50,0,0,91,1,0,0,112640,-159
17929000,892,7,50,-47,0,0,0,18050,0,145,35,0,95,414,13,52,-40,0,0,91,1,0,0,124928,-158
17949000,893,7,50,-48,0,0,0,20965,0,139,39,0,95,418,13,49,-40,0,0,86,1,0,0,110592,-159
17970000,894,6,53,-46,0,0,0,14936,0,86,38,0,95,430,13,53,-40,0,0,92,1,0,0,119808,-158
17990000,895,0,56,-23,0,0,0,16917,0,95,40,0,95,454,14,54,-10,0,0,90,1,0,3,108544,-92
18010000,896,13,47,14,0,0,0,16951,0,95,41,0,95,415,13,51,-10,0,0,91,1,0,3,100352,-77
18030000,897,4,47,-18,0,0,0,18373,0,115,40,0,95,419,14,50,-10,0,0,87,6,0,0,102400,-76
18050000,898,4,54,-22,0,0,0,14297,0,106,38,0,95,434,15,51,-10,0,0,92,6,0,0,112640,-74
18070000,899,4,52,-17,0,0,0,17081,0,106,40,0,95,430,15,54,0,0,0,90,1,0,0,99328,-71
18090000,900,7,49,-17,0,0,0,14059,0,116,39,0,95,413,13,54,-10,0,0,82,4,0,0,89088,-70
18110000,901,4,47,-17,0,0,0,18997,0,134,40,0,95,418,14,47,-10,0,0,91,4,0,0,84992,-70
18130000,902,12,50,-16,0,0,0,14669,0,80,40,0,95,433,14,49,-10,0,0,85,3,0,8,94208,-67
18150000,903,4,46,-11,0,0,0,16375,0,44,40,0,95,409,12,51,0,0,0,92,6,0,12,86016,-64
18171000,904,0,48,-14,0,0,0,16632,0,64,38,0,95,418,15,48,0,0,0,88,6,0,7,78848,-64
18191000,905,3,47,-13,0,0,0,18073,0,90,39,0,95,409,14,48,-10,0,0,90,6,0,1,77824,-64
18211000,906,4,49,-13,0,0,0,13705,0,91,41,0,95,420,12,50,0,0,0,92,1,0,1,90112,-62
18231000,907,3,50,-15,0,0,0,17021,0,35,40,0,95,427,12,50,-10,0,0,91,1,0,11,95232,-63
18251000,908,8,49,-12,0,0,0,15324,0,31,41,0,95,426,12,48,0,0,0,92,3,0,16,92160,-64
18271000,909,4,50,-3,0,0,0,14648,0,31,40,0,95,448,14,51,0,0,0,85,6,0,17,94208,-36
18291000,910,12,54,-8,0,0,0,14151,0,94,37,0,95,440,15,53,0,0,0,91,6,0,1,87040,-33
18311000,911,4,53,-12,0,0,0,15647,0,101,39,0,95,445,13,55,0,0,0,86,6,0,0,81920,-33
18331000,912,4,49,-4,0,0,0,13530,0,115,39,0,95,428,13,55,0,0,0,81,4,0,0,80896,-32
18351000,913,10,46,-10,0,0,0,16404,0,85,38,0,95,414,12,46,0,0,0,90,4,0,0,65536,-32
18372000,914,7,49,3,0,0,0,12918,0,85,39,0,95,429,12,50,0,0,0,89,3,0,4,79872,-26
18392000,915,0,45,-2,0,0,0,16954,0,98,40,0,95,417,11,47,0,0,0,91,6,0,0,66560,-30
18412000,916,11,51,-8,0,0,0,15544,0,143,38,0,95,433,13,45,0,0,0,90,6,0,0,60416,-29
18432000,917,9,52,-10,0,0,0,16590,0,136,40,0,95,432,14,53,0,0,0,89,6,0,0,66560,-29
18452000,918,4,49,-4,0,0,0,12203,0,83,40,0,95,419,13,51,0,0,0,85,1,0,6,92160,-25
18472000,919,7,49,-6,0,0,0,15905,0,35,38,0,95,425,12,48,0,0,0,90,1,0,16,74752,-27
18492000,920,4,47,-2,0,0,0,14301,0,59,40,0,95,426,14,47,0,0,0,87,3,0,4,62464,-28
18512000,921,3,47,-5,0,0,0,15805,0,94,38,0,95,433,12,49,0,0,0,83,6,0,0,65536,-27
18532000,922,4,65,25,0,0,0,11305,0,92,43,0,95,468,14,52,30,0,0,82,6,0,4,112640,132
18552000,923,3,67,18,0,0,0,19944,0,52,43,0,95,481,14,69,10,0,0,92,1,0,21,123904,220
18573000,924,0,44,6,0,0,0,15387,0,68,44,0,95,413,13,48,0,0,0,89,6,0,6,121856,209
18593000,925,0,44,-4,0,0,0,20325,0,95,39,0,95,409,13,45,0,0,0,89,6,0,1,126976,206
18613000,926,3,46,0,0,0,0,17099,0,95,41,0,95,432,14,45,0,0,0,81,3,0,1,114688,207
18633000,927,10,47,-3,0,0,0,20433,0,95,41,0,95,419,13,46,0,0,0,88,6,0,1,104448,205
18653000,928,12,47,-9,0,0,0,18821,0,77,40,0,95,419,13,48,0,0,0,91,6,0,4,106496,204
18673000,929,4,48,0,0,0,0,20470,0,76,40,0,95,424,14,46,0,0,0,84,3,0,4,93184,204
18693000,930,7,47,-7,0,0,0,15536,0,82,39,0,95,410,13,48,0,0,0,83,4,0,3,96256,204
18713000,931,10,47,-11,0,0,0,20470,0,90,39,0,95,407,12,48,0,0,0,88,4,0,2,89088,202
18733000,932,3,48,-8,0,0,0,17139,0,84,42,0,95,420,11,47,0,0,0,91,3,0,2,86016,201
18753000,933,3,48,-5,0,0,0,19848,0,45,42,0,95,421,11,49,0,0,0,91,3,0,12,84992,203
18774000,934,4,49,0,0,0,0,17536,0,38,41,0,95,428,11,49,0,0,0,88,3,0,16,110592,217
18794000,935,4,50,-12,0,0,0,20240,0,53,41,0,95,424,12,51,0,0,0,87,1,0,9,98304,220
18814000,936,4,46,-1,0,0,0,15543,0,73,42,0,95,419,11,49,0,0,0,91,6,0,4,107520,222
18834000,937,4,45,-3,0,0,0,20401,0,131,43,0,95,416,14,45,0,0,0,82,6,0,0,99328,223
18854000,938,4,49,-12,0,0,0,16978,0,135,41,0,95,425,14,46,0,0,0,91,6,0,0,106496,222
18874000,939,4,47,-14,0,0,0,20474,0,83,41,0,95,422,14,48,0,0,0,91,6,0,0,94208,222
18894000,940,4,48,-14,0,0,0,19005,0,58,39,0,95,422,13,47,-10,0,0,85,6,0,8,111616,221
18914000,941,3,47,-11,0,0,0,20513,0,44,41,0,95,421,15,48,0,0,0,91,3,0,12,87040,222
18934000,942,7,48,-10,0,0,0,15701,0,96,40,0,95,442,13,50,0,0,0,84,1,0,1,106496,223
18954000,943,7,49,-9,0,0,0,20392,0,124,39,0,95,426,15,48,0,0,0,85,1,0,0,97280,224
18975000,944,11,48,-14,0,0,0,16978,0,88,41,0,95,423,12,49,-10,0,0,92,1,0,2,83968,220
18995000,945,0,48,-13,0,0,0,20611,0,34,40,0,95,423,12,48,-10,0,0,88,3,0,13,99328,222
19015000,946,3,52,1,0,0,0,16522,0,102,41,0,95,449,13,48,10,0,0,81,3,0,13,103424,231
19035000,947,4,66,-7,0,0,0,18650,0,100,43,0,95,511,13,67,0,19,8,90,6,0,0,106496,140
19055000,948,10,47,0,0,0,0,15874,0,42,40,0,95,417,13,47,10,0,0,91,1,0,15,110592,153
19075000,949,7,46,1,0,0,0,20693,0,49,43,0,95,413,14,47,0,0,0,84,1,0,10,104448,153
19095000,950,7,46,4,0,0,0,16989,0,58,44,0,95,406,14,46,0,0,0,80,3,0,8,97280,153
19115000,951,8,46,11,0,0,0,20589,0,71,40,0,95,427,12,45,10,0,0,81,6,0,8,91136,154
19135000,952,3,45,-2,0,0,0,19425,0,62,43,0,95,394,11,44,0,0,0,87,6,0,4,88064,154
19155000,953,4,44,2,0,0,0,20688,0,62,41,0,95,391,14,46,0,0,0,83,3,0,6,96256,156
19176000,954,3,50,-5,0,0,0,15844,0,98,41,0,95,430,14,46,0,0,0,85,6,0,1,100352,159
19196000,955,4,53,10,0,0,0,20468,0,132,43,0,95,430,13,55,0,0,0,91,6,0,0,97280,156
19216000,956,3,50,-15,0,0,0,16824,0,110,42,0,95,430,14,52,0,0,0,81,6,0,0,88064,154
19236000,957,4,51,-11,0,0,0,20614,0,83,41,0,95,415,14,51,0,0,0,84,6,0,0,86016,156
19256000,958,3,46,-11,0,0,0,19503,0,113,41,0,95,400,13,51,0,0,0,88,6,0,0,97280,156
19276000,959,7,48,-8,0,0,0,20770,0,96,40,0,95,408,12,48,0,0,0,90,6,0,3,90112,157
19296000,960,4,49,-1,0,0,0,16048,0,35,41,0,95,425,14,48,10,0,0,91,3,0,16,105472,159
